"query"	"MpTak_v6.1"
"Mapoly0038s0075"	"Mp6g18650"
"Mapoly0038s0076"	"Mp6g18660"
"Mapoly0038s0077"	"Mp6g18670"
"Mapoly0038s0078"	"Mp6g18680"
"Mapoly0038s0079"	"Mp6g18690"
"Mapoly0038s0080"	"Mp6g18700"
"Mapoly0038s0081"	"Mp6g18710"
"Mapoly0038s0082"	"Mp6g18720"
"Mapoly0038s0083"	"Mp6g18730"
"Mapoly0038s0084"	"Mp6g18740"
"Mapoly0038s0085"	"Mp6g18750"
"Mapoly0038s0086"	"Mp6g18760"
"Mapoly0038s0087"	"Mp6g18770"
"Mapoly0038s0088"	"Mp6g18780"
"Mapoly0038s0089"	"Mp6g18790"
"Mapoly0038s0090"	"Mp6g18800"
"Mapoly0038s0091"	"Mp6g18810"
"Mapoly0038s0092"	"Mp6g18820"
"Mapoly0038s0093"	"-"
"Mapoly0038s0094"	"Mp6g18840"
"Mapoly0038s0095"	"Mp6g18850"
"Mapoly0038s0096"	"Mp6g18860"
"Mapoly0038s0097"	"Mp6g18870"
"Mapoly0038s0098"	"Mp6g18880"
"Mapoly0038s0099"	"Mp6g18890"
"Mapoly0038s0100"	"Mp6g18900"
"Mapoly0038s0101"	"Mp6g18910"
"Mapoly0038s0102"	"-"
"Mapoly0038s0103"	"Mp6g18930"
"Mapoly0038s0104"	"Mp6g18940"
"Mapoly0038s0105"	"Mp6g18950"
"Mapoly0038s0106"	"Mp6g18960"
"Mapoly0038s0107"	"Mp6g18970"
"Mapoly0038s0108"	"Mp6g18980"
"Mapoly0038s0109"	"Mp6g18990"
"Mapoly0038s0110"	"Mp6g19000"
"Mapoly0038s0111"	"Mp6g19010"
"Mapoly0595s0001"	"Mp6g19020"
"Mapoly0038s0112"	"Mp6g19030"
"Mapoly0038s0113"	"Mp6g19040"
"Mapoly0045s0158"	"Mp6g19050"
"Mapoly0045s0157"	"Mp6g19060"
"Mapoly0045s0156"	"Mp6g19070"
"Mapoly0045s0155"	"Mp6g19080"
"Mapoly0045s0154"	"Mp6g19090"
"Mapoly0045s0153"	"Mp6g19100"
"Mapoly0045s0152"	"Mp6g19110"
"Mapoly0045s0151"	"Mp6g19120"
"Mapoly0045s0150"	"Mp6g19130"
"Mapoly0045s0149"	"Mp6g19140"
"Mapoly0045s0148"	"Mp6g19150"
"Mapoly0045s0147"	"Mp6g19160"
"Mapoly0045s0146"	"Mp6g19170"
"Mapoly0045s0145"	"Mp6g19180"
"Mapoly0045s0144"	"Mp6g19190"
"Mapoly0045s0143"	"Mp6g19200"
"Mapoly0045s0142"	"Mp6g19210"
"Mapoly0045s0141"	"Mp6g19220"
"Mapoly0045s0140"	"Mp6g19230"
"Mapoly0045s0139"	"Mp6g19240"
"Mapoly0045s0138"	"Mp6g19250"
"Mapoly0045s0137"	"Mp6g19260"
"Mapoly0045s0136"	"Mp6g19270"
"Mapoly0045s0135"	"Mp6g19280"
"Mapoly0045s0134"	"Mp6g19290"
"Mapoly0045s0133"	"Mp6g19300"
"Mapoly0045s0132"	"Mp6g19310"
"Mapoly0045s0131"	"Mp6g19320"
"Mapoly0045s0130"	"Mp6g19330"
"Mapoly0045s0129"	"Mp6g19340"
"Mapoly0045s0128"	"Mp6g19350"
"Mapoly0045s0127"	"Mp6g19360"
"Mapoly0045s0126"	"Mp6g19370"
"Mapoly0045s0125"	"Mp6g19380"
"Mapoly0045s0124"	"Mp6g19390"
"Mapoly0045s0123"	"Mp6g19400"
"Mapoly0045s0122"	"Mp6g19410"
"Mapoly0045s0121"	"Mp6g19420"
"Mapoly0045s0120"	"Mp6g19430"
"Mapoly0045s0119"	"Mp6g19440"
"Mapoly0045s0118"	"Mp6g19450"
"Mapoly0045s0117"	"Mp6g19460"
"Mapoly0045s0116"	"Mp6g19470"
"Mapoly0045s0115"	"-"
"Mapoly0045s0114"	"Mp6g19490"
"Mapoly0045s0113"	"Mp6g19500"
"Mapoly0045s0112"	"Mp6g19510"
"Mapoly0045s0111"	"Mp6g19520"
"Mapoly0045s0110"	"Mp6g19530"
"Mapoly0045s0109"	"Mp6g19540"
"Mapoly0045s0108"	"Mp6g19550"
"Mapoly0045s0107"	"Mp6g19560"
"Mapoly0045s0106"	"Mp6g19570"
"Mapoly0045s0105"	"Mp6g19580"
"Mapoly0045s0104"	"Mp6g19590"
"Mapoly0045s0103"	"Mp6g19600"
"Mapoly0045s0102"	"Mp6g19610"
"Mapoly0045s0101"	"Mp6g19620"
"Mapoly0045s0100"	"Mp6g19630"
"Mapoly0045s0099"	"Mp6g19640"
"Mapoly0045s0098"	"Mp6g19650"
"Mapoly0045s0097"	"Mp6g19660"
"Mapoly0045s0096"	"Mp6g19670"
"Mapoly0045s0095"	"Mp6g19680"
"Mapoly0045s0094"	"Mp6g19690"
"Mapoly0045s0093"	"Mp6g19700"
"Mapoly0045s0092"	"Mp6g19710"
"Mapoly0045s0091"	"Mp6g19720"
"Mapoly0045s0090"	"Mp6g19730"
"Mapoly0045s0089"	"Mp6g19740"
"Mapoly0045s0088"	"Mp6g19750"
"Mapoly0045s0087"	"Mp6g19760"
"Mapoly0045s0086"	"Mp6g19770"
"Mapoly0045s0085"	"Mp6g19780"
"Mapoly0045s0084"	"Mp6g19790"
"Mapoly0045s0083"	"Mp6g19800"
"Mapoly0045s0082"	"Mp6g19810"
"Mapoly0045s0081"	"Mp6g19820"
"Mapoly0045s0080"	"Mp6g19830"
"Mapoly0045s0079"	"Mp6g19840"
"Mapoly0045s0078"	"Mp6g19850"
"Mapoly0045s0077"	"Mp6g19860"
"Mapoly0045s0076"	"Mp6g19870"
"Mapoly0045s0075"	"Mp6g19880"
"Mapoly0045s0074"	"Mp6g19890"
"Mapoly0045s0073"	"Mp6g19900"
"Mapoly0045s0072"	"Mp6g19910"
"Mapoly0045s0071"	"Mp6g19920"
"Mapoly0045s0070"	"Mp6g19930"
"Mapoly0045s0069"	"Mp6g19940"
"Mapoly0045s0068"	"Mp6g19950"
"Mapoly0045s0067"	"Mp6g19960"
"Mapoly0045s0066"	"Mp6g19970"
"Mapoly0045s0065"	"Mp6g19980"
"Mapoly0045s0064"	"Mp6g19990"
"Mapoly0045s0063"	"Mp6g20000"
"Mapoly0045s0062"	"Mp6g20010"
"Mapoly0045s0061"	"Mp6g20020"
"Mapoly0045s0060"	"Mp6g20030"
"Mapoly0045s0059"	"Mp6g20040"
"Mapoly0045s0058"	"Mp6g20050"
"Mapoly0045s0057"	"-"
"Mapoly0045s0056"	"Mp6g20080"
"Mapoly0045s0055"	"Mp6g20090"
"Mapoly0045s0054"	"Mp6g20100"
"Mapoly0045s0053"	"-"
"Mapoly0045s0052"	"Mp6g20120"
"Mapoly0045s0051"	"-"
"Mapoly0045s0050"	"Mp6g20140"
"Mapoly0045s0049"	"Mp6g20150"
"Mapoly0045s0048"	"Mp6g20160"
"Mapoly0045s0047"	"Mp6g20170"
"Mapoly0045s0046"	"Mp6g20180"
"Mapoly0045s0045"	"Mp6g20190"
"Mapoly0045s0044"	"Mp6g20200"
"Mapoly0045s0043"	"Mp6g20210"
"Mapoly0045s0042"	"Mp6g20220"
"Mapoly0045s0041"	"Mp6g20230"
"Mapoly0045s0040"	"Mp6g20240"
"Mapoly0045s0039"	"Mp6g20250"
"Mapoly0045s0038"	"-"
"Mapoly0045s0037"	"Mp6g20270"
"Mapoly0045s0036"	"Mp6g20280"
"Mapoly0045s0035"	"Mp6g20290"
"Mapoly0045s0034"	"Mp6g20300"
"Mapoly0045s0033"	"Mp6g20310"
"Mapoly0045s0032"	"Mp6g20320"
"Mapoly0045s0031"	"Mp6g20330"
"Mapoly0045s0030"	"Mp6g20340"
"Mapoly0045s0029"	"Mp6g20350"
"Mapoly0045s0028"	"Mp6g20360"
"Mapoly0045s0027"	"Mp6g20370"
"Mapoly0045s0026"	"Mp6g20380"
"Mapoly0045s0025"	"Mp6g20390"
"Mapoly0045s0024"	"Mp6g20400"
"Mapoly0045s0023"	"Mp6g20410"
"Mapoly0045s0022"	"Mp6g20420"
"Mapoly0045s0021"	"Mp6g20430"
"Mapoly0045s0020"	"Mp6g20440"
"Mapoly0045s0019"	"Mp6g20450"
"Mapoly0045s0018"	"Mp6g20460"
"Mapoly0045s0017"	"Mp6g20470"
"Mapoly0045s0016"	"Mp6g20480"
"Mapoly0045s0015"	"Mp6g20490"
"Mapoly0045s0014"	"Mp6g20500"
"Mapoly0045s0013"	"Mp6g20510"
"Mapoly0045s0012"	"Mp6g20520"
"Mapoly0045s0011"	"Mp6g20530"
"Mapoly0045s0010"	"Mp6g20540"
"Mapoly0045s0009"	"Mp6g20550"
"Mapoly0045s0008"	"Mp6g20560"
"Mapoly0045s0007"	"Mp6g20570"
"Mapoly0045s0006"	"Mp6g20580"
"Mapoly0045s0005"	"Mp6g20590"
"Mapoly0045s0004"	"Mp6g20600"
"Mapoly0045s0003"	"Mp6g20610"
"Mapoly1984s0001"	"Mp6g20620"
"Mapoly0045s0002"	"-"
"Mapoly0045s0001"	"Mp6g20640"
"Mapoly0930s0001"	"Mp6g20660"
"Mapoly0091s0090"	"Mp6g20670"
"Mapoly0091s0089"	"Mp6g20680"
"Mapoly0091s0088"	"Mp6g20690"
"Mapoly0091s0087"	"Mp6g20700"
"Mapoly0091s0086"	"Mp6g20710"
"Mapoly0091s0084"	"Mp6g20720"
"Mapoly0091s0083"	"Mp6g20730"
"Mapoly0091s0082"	"Mp6g20740"
"Mapoly0091s0081"	"Mp6g20750"
"Mapoly0091s0080"	"Mp6g20760"
"Mapoly0091s0079"	"Mp6g20770"
"Mapoly0091s0078"	"Mp6g20780"
"Mapoly0091s0077"	"Mp6g20790"
"Mapoly0091s0076"	"Mp6g20800"
"Mapoly0091s0075"	"Mp6g20810"
"Mapoly0091s0074"	"Mp6g20820"
"Mapoly0091s0072"	"Mp6g20830"
"Mapoly0091s0071"	"Mp6g20840"
"Mapoly0091s0070"	"Mp6g20850"
"Mapoly0091s0069"	"Mp6g20860"
"Mapoly0091s0068"	"Mp6g20870"
"Mapoly0091s0067"	"Mp6g20880"
"Mapoly0091s0066"	"Mp6g20890"
"Mapoly0091s0065"	"Mp6g20900"
"Mapoly0091s0064"	"Mp6g20910"
"Mapoly0091s0063"	"Mp6g20920"
"Mapoly0091s0062"	"-"
"Mapoly0091s0061"	"Mp6g20940"
"Mapoly0091s0060"	"Mp6g20950"
"Mapoly0091s0059"	"-"
"Mapoly0091s0058"	"-"
"Mapoly0091s0057"	"Mp6g20980"
"Mapoly0091s0056"	"Mp6g20990"
"Mapoly0091s0055"	"Mp6g21000"
"Mapoly0091s0054"	"Mp6g21010"
"Mapoly0091s0053"	"Mp6g21020"
"Mapoly0091s0052"	"Mp6g21030"
"Mapoly0091s0051"	"Mp6g21040"
"Mapoly0091s0050"	"Mp6g21050"
"Mapoly0091s0049"	"Mp6g21060"
"Mapoly0091s0048"	"Mp6g21070"
"Mapoly0091s0047"	"Mp6g21080"
"Mapoly0091s0046"	"Mp6g21090"
"Mapoly0091s0045"	"Mp6g21100"
"Mapoly0091s0044"	"Mp6g21110"
"Mapoly0091s0043"	"Mp6g21120"
"Mapoly0091s0042"	"Mp6g21130"
"Mapoly0091s0041"	"Mp6g21140"
"Mapoly0091s0040"	"Mp6g21150"
"Mapoly0091s0039"	"Mp6g21160"
"Mapoly0091s0038"	"Mp6g21170"
"Mapoly0091s0037"	"Mp6g21180"
"Mapoly0091s0036"	"Mp6g21190"
"Mapoly0091s0035"	"Mp6g21200"
"Mapoly0091s0034"	"Mp6g21210"
"Mapoly0091s0033"	"Mp6g21220"
"Mapoly0091s0032"	"-"
"Mapoly0091s0031"	"Mp6g21240"
"Mapoly0091s0030"	"Mp6g21250"
"Mapoly0091s0029"	"Mp6g21260"
"Mapoly0091s0028"	"Mp6g21270"
"Mapoly0091s0027"	"Mp6g21280"
"Mapoly0091s0026"	"Mp6g21290"
"Mapoly0091s0025"	"Mp6g21300"
"Mapoly0091s0024"	"Mp6g21310"
"Mapoly0091s0023"	"Mp6g21320"
"Mapoly0091s0022"	"Mp6g21330"
"Mapoly0091s0021"	"Mp6g21340"
"Mapoly0091s0020"	"Mp6g21350"
"Mapoly0091s0019"	"Mp6g21360"
"Mapoly0091s0018"	"Mp6g21370"
"Mapoly0091s0017"	"Mp6g21380"
"Mapoly0091s0016"	"Mp6g21390"
"Mapoly0091s0015"	"Mp6g21400"
"Mapoly0091s0014"	"Mp6g21410"
"Mapoly0091s0013"	"Mp6g21420"
"Mapoly0091s0012"	"Mp6g21430"
"Mapoly0091s0011"	"Mp6g21440"
"Mapoly0091s0010"	"Mp6g21450"
"Mapoly0091s0009"	"Mp6g21460"
"Mapoly0091s0008"	"Mp6g21470"
"Mapoly0091s0007"	"Mp6g21480"
"Mapoly0091s0005"	"Mp6g21490"
"Mapoly0091s0004"	"Mp6g21500"
"Mapoly0091s0003"	"Mp6g21510"
"Mapoly0091s0002"	"Mp6g21520"
"Mapoly0091s0001"	"Mp6g21530"
"Mapoly0046s0123"	"Mp7g00010"
"Mapoly0046s0122"	"Mp7g00020"
"Mapoly0046s0121"	"Mp7g00030"
"Mapoly0046s0120"	"Mp7g00040"
"Mapoly0046s0119"	"Mp7g00050"
"Mapoly0046s0118"	"Mp7g00060"
"Mapoly0046s0117"	"Mp7g00070"
"Mapoly0046s0116"	"Mp7g00080"
"Mapoly0046s0115"	"Mp7g00090"
"Mapoly0046s0114"	"Mp7g00100"
"Mapoly0046s0113"	"Mp7g00110"
"Mapoly0046s0112"	"Mp7g00120"
"Mapoly0046s0111"	"Mp7g00130"
"Mapoly0046s0110"	"Mp7g00140"
"Mapoly0046s0108"	"Mp7g00150"
"Mapoly0046s0107"	"Mp7g00160"
"Mapoly0046s0106"	"Mp7g00170"
"Mapoly0046s0105"	"Mp7g00180"
"Mapoly0046s0104"	"Mp7g00190"
"Mapoly0046s0103"	"Mp7g00200"
"Mapoly0046s0102"	"Mp7g00210"
"Mapoly0046s0101"	"-"
"Mapoly0046s0100"	"Mp7g00230"
"Mapoly0256s0001"	"Mp7g00240"
"Mapoly0046s0099"	"Mp7g00250"
"Mapoly0046s0098"	"Mp7g00260"
"Mapoly0046s0097"	"Mp7g00270"
"Mapoly0046s0096"	"Mp7g00280"
"Mapoly0046s0095"	"Mp7g00290"
"Mapoly0046s0094"	"Mp7g00300"
"Mapoly0046s0093"	"Mp7g00310"
"Mapoly0046s0092"	"Mp7g00320"
"Mapoly0046s0091"	"Mp7g00330"
"Mapoly0046s0090"	"Mp7g00340"
"Mapoly0046s0089"	"Mp7g00350"
"Mapoly0046s0088"	"Mp7g00360"
"Mapoly0046s0087"	"Mp7g00370"
"Mapoly0046s0086"	"Mp7g00380"
"Mapoly0046s0085"	"Mp7g00390"
"Mapoly0046s0084"	"Mp7g00400"
"Mapoly0046s0083"	"Mp7g00410"
"Mapoly0046s0082"	"Mp7g00420"
"Mapoly0046s0081"	"Mp7g00430"
"Mapoly0046s0080"	"Mp7g00440"
"Mapoly0046s0079"	"Mp7g00450"
"Mapoly0046s0078"	"Mp7g00460"
"Mapoly0046s0077"	"Mp7g00470"
"Mapoly0541s0001"	"Mp7g00480"
"Mapoly0046s0076"	"Mp7g00490"
"Mapoly0046s0075"	"Mp7g00500"
"Mapoly0046s0074"	"Mp7g00510"
"Mapoly0046s0073"	"Mp7g00520"
"Mapoly0046s0072"	"Mp7g00530"
"Mapoly0046s0071"	"Mp7g00540"
"Mapoly0046s0070"	"-"
"Mapoly0046s0069"	"Mp7g00560"
"Mapoly0046s0068"	"Mp7g00570"
"Mapoly0046s0067"	"Mp7g00580"
"Mapoly0046s0066"	"Mp7g00590"
"Mapoly0046s0065"	"Mp7g00600"
"Mapoly0046s0064"	"Mp7g00610"
"Mapoly0046s0063"	"Mp7g00620"
"Mapoly0046s0062"	"Mp7g00630"
"Mapoly0046s0061"	"Mp7g00640"
"Mapoly0046s0060"	"Mp7g00650"
"Mapoly0046s0059"	"Mp7g00660"
"Mapoly0046s0058"	"Mp7g00670"
"Mapoly0046s0057"	"Mp7g00680"
"Mapoly0046s0056"	"Mp7g00690"
"Mapoly0046s0055"	"Mp7g00700"
"Mapoly0046s0054"	"Mp7g00710"
"Mapoly0046s0053"	"Mp7g00720"
"Mapoly0046s0052"	"Mp7g00730"
"Mapoly0046s0051"	"-"
"Mapoly0046s0050"	"Mp7g00750"
"Mapoly0046s0048"	"-"
"Mapoly0046s0046"	"Mp7g00780"
"Mapoly0046s0045"	"Mp7g00790"
"Mapoly0046s0044"	"Mp7g00800"
"Mapoly0046s0043"	"Mp7g00810"
"Mapoly0046s0042"	"Mp7g00820"
"Mapoly0046s0041"	"Mp7g00830"
"Mapoly0046s0040"	"Mp7g00840"
"Mapoly0046s0039"	"Mp7g00850"
"Mapoly0046s0038"	"Mp7g00860"
"Mapoly0046s0037"	"Mp7g00870"
"Mapoly0046s0036"	"Mp7g00880"
"Mapoly0046s0035"	"Mp7g00890"
"Mapoly0046s0034"	"Mp7g00900"
"Mapoly0046s0033"	"Mp7g00910"
"Mapoly0046s0032"	"Mp7g00920"
"Mapoly0046s0031"	"Mp7g00930"
"Mapoly0046s0030"	"Mp7g00940"
"Mapoly0046s0029"	"Mp7g00950"
"Mapoly0046s0028"	"Mp7g00960"
"Mapoly0046s0027"	"Mp7g00970"
"Mapoly0046s0026"	"Mp7g00980"
"Mapoly0046s0025"	"-"
"Mapoly0046s0024"	"Mp7g01000"
"Mapoly0046s0023"	"Mp7g01010"
"Mapoly0046s0022"	"Mp7g01020"
"Mapoly0046s0021"	"Mp7g01030"
"Mapoly0046s0020"	"Mp7g01040"
"Mapoly0046s0019"	"Mp7g01050"
"Mapoly0046s0018"	"Mp7g01060"
"Mapoly0046s0017"	"Mp7g01070"
"Mapoly0046s0016"	"Mp7g01080"
"Mapoly0046s0015"	"Mp7g01090"
"Mapoly0046s0014"	"Mp7g01100"
"Mapoly0046s0013"	"Mp7g01110"
"Mapoly0046s0012"	"Mp7g01120"
"Mapoly0046s0011"	"Mp7g01130"
"Mapoly0046s0010"	"Mp7g01140"
"Mapoly0046s0009"	"Mp7g01150"
"Mapoly0046s0008"	"-"
"Mapoly0046s0007"	"Mp7g01170"
"Mapoly0046s0006"	"Mp7g01180"
"Mapoly0046s0005"	"Mp7g01190"
"Mapoly0046s0004"	"Mp7g01200"
"Mapoly0046s0003"	"Mp7g01210"
"Mapoly0046s0002"	"Mp7g01220"
"Mapoly0046s0001"	"Mp7g01230"
"Mapoly3634s0001"	"-"
"Mapoly0271s0001"	"Mp7g01250"
"Mapoly0271s0002"	"Mp7g01260"
"Mapoly0099s0001"	"Mp7g01270"
"Mapoly0099s0002"	"Mp7g01280"
"Mapoly0099s0003"	"Mp7g01290"
"Mapoly0099s0004"	"Mp7g01300"
"Mapoly0099s0005"	"Mp7g01310"
"Mapoly0099s0006"	"Mp7g01320"
"Mapoly0099s0007"	"Mp7g01330"
"Mapoly0099s0008"	"Mp7g01340"
"Mapoly0099s0009"	"Mp7g01350"
"Mapoly0099s0010"	"Mp7g01360"
"Mapoly0099s0011"	"Mp7g01370"
"Mapoly0099s0012"	"Mp7g01380"
"Mapoly0099s0013"	"Mp7g01390"
"Mapoly0099s0014"	"Mp7g01400"
"Mapoly0099s0015"	"Mp7g01410"
"Mapoly0099s0016"	"Mp7g01420"
"Mapoly0099s0017"	"Mp7g01430"
"Mapoly0099s0018"	"Mp7g01440"
"Mapoly0099s0019"	"Mp7g01450"
"Mapoly0099s0020"	"Mp7g01460"
"Mapoly0099s0021"	"Mp7g01470"
"Mapoly0099s0023"	"Mp7g01480"
"Mapoly0099s0024"	"Mp7g01490"
"Mapoly0099s0025"	"Mp7g01500"
"Mapoly0099s0026"	"Mp7g01510"
"Mapoly0099s0027"	"Mp7g01520"
"Mapoly0099s0028"	"Mp7g01530"
"Mapoly0099s0029"	"Mp7g01540"
"Mapoly0099s0030"	"Mp7g01550"
"Mapoly0099s0031"	"Mp7g01560"
"Mapoly0522s0001"	"Mp7g01570"
"Mapoly0522s0002"	"Mp7g01580"
"Mapoly0099s0032"	"Mp7g01590"
"Mapoly0099s0033"	"Mp7g01600"
"Mapoly0099s0034"	"Mp7g01610"
"Mapoly0099s0035"	"Mp7g01620"
"Mapoly0099s0036"	"Mp7g01630"
"Mapoly0099s0037"	"Mp7g01640"
"Mapoly0099s0038"	"Mp7g01650"
"Mapoly0099s0039"	"Mp7g01660"
"Mapoly0099s0040"	"Mp7g01670"
"Mapoly0099s0041"	"Mp7g01680"
"Mapoly0099s0042"	"Mp7g01690"
"Mapoly0099s0043"	"Mp7g01700"
"Mapoly0099s0044"	"Mp7g01710"
"Mapoly0099s0045"	"Mp7g01720"
"Mapoly0099s0046"	"Mp7g01730"
"Mapoly0099s0047"	"Mp7g01740"
"Mapoly0099s0048"	"Mp7g01750"
"Mapoly0099s0049"	"Mp7g01760"
"Mapoly0099s0050"	"Mp7g01770"
"Mapoly0099s0051"	"Mp7g01780"
"Mapoly0099s0052"	"Mp7g01790"
"Mapoly0099s0053"	"Mp7g01800"
"Mapoly0099s0054"	"Mp7g01810"
"Mapoly0099s0055"	"Mp7g01820"
"Mapoly0099s0056"	"Mp7g01830"
"Mapoly0099s0057"	"Mp7g01840"
"Mapoly0099s0058"	"Mp7g01850"
"Mapoly0099s0059"	"Mp7g01860"
"Mapoly0099s0060"	"Mp7g01870"
"Mapoly0099s0061"	"Mp7g01880"
"Mapoly0099s0062"	"Mp7g01890"
"Mapoly0088s0095"	"Mp7g01900"
"Mapoly0088s0094"	"Mp7g01910"
"Mapoly0099s0063"	"-"
"Mapoly0088s0093"	"Mp7g01930"
"Mapoly0088s0092"	"Mp7g01940"
"Mapoly0088s0091"	"Mp7g01950"
"Mapoly0088s0090"	"Mp7g01960"
"Mapoly0088s0089"	"Mp7g01970"
"Mapoly0088s0088"	"Mp7g01980"
"Mapoly0088s0087"	"Mp7g01990"
"Mapoly0088s0086"	"Mp7g02000"
"Mapoly0088s0085"	"Mp7g02010"
"Mapoly0088s0084"	"Mp7g02020"
"Mapoly0088s0083"	"Mp7g02030"
"Mapoly0088s0082"	"Mp7g02040"
"Mapoly0088s0081"	"Mp7g02050"
"Mapoly0088s0080"	"Mp7g02060"
"Mapoly0088s0079"	"Mp7g02070"
"Mapoly0088s0078"	"Mp7g02080"
"Mapoly0088s0077"	"Mp7g02090"
"Mapoly0088s0076"	"Mp7g02100"
"Mapoly0088s0075"	"Mp7g02110"
"Mapoly0088s0074"	"Mp7g02120"
"Mapoly0088s0073"	"Mp7g02130"
"Mapoly0088s0072"	"Mp7g02150"
"Mapoly0088s0071"	"Mp7g02160"
"Mapoly0088s0070"	"Mp7g02170"
"Mapoly0088s0069"	"Mp7g02180"
"Mapoly0088s0068"	"Mp7g02190"
"Mapoly0088s0067"	"Mp7g02200"
"Mapoly0088s0066"	"Mp7g02210"
"Mapoly0088s0065"	"Mp7g02220"
"Mapoly0088s0064"	"Mp7g02230"
"Mapoly0088s0063"	"Mp7g02240"
"Mapoly0088s0062"	"Mp7g02250"
"Mapoly0088s0061"	"Mp7g02260"
"Mapoly0088s0060"	"Mp7g02270"
"Mapoly0088s0059"	"Mp7g02280"
"Mapoly0088s0058"	"Mp7g02290"
"Mapoly0088s0054"	"Mp7g02300"
"Mapoly0088s0057"	"Mp7g02310"
"Mapoly0088s0056"	"Mp7g02320"
"Mapoly0088s0053"	"Mp7g02330"
"Mapoly0088s0052"	"Mp7g02340"
"Mapoly0088s0051"	"Mp7g02350"
"Mapoly0088s0050"	"Mp7g02360"
"Mapoly0088s0049"	"Mp7g02370"
"Mapoly0088s0048"	"Mp7g02380"
"Mapoly0088s0047"	"Mp7g02390"
"Mapoly0088s0046"	"Mp7g02400"
"Mapoly0088s0045"	"Mp7g02410"
"Mapoly0088s0044"	"Mp7g02420"
"Mapoly0088s0043"	"Mp7g02430"
"Mapoly0088s0042"	"Mp7g02440"
"Mapoly0088s0041"	"Mp7g02450"
"Mapoly0088s0040"	"Mp7g02460"
"Mapoly0088s0039"	"Mp7g02470"
"Mapoly0088s0038"	"Mp7g02480"
"Mapoly0088s0037"	"Mp7g02490"
"Mapoly0088s0036"	"Mp7g02500"
"Mapoly0007s0009"	"-"
"Mapoly0007s0008"	"-"
"Mapoly0088s0035"	"Mp7g02530"
"Mapoly0088s0034"	"Mp7g02540"
"Mapoly0088s0033"	"Mp7g02550"
"Mapoly0088s0032"	"Mp7g02560"
"Mapoly0088s0031"	"Mp7g02570"
"Mapoly0088s0030"	"Mp7g02580"
"Mapoly0088s0029"	"Mp7g02590"
"Mapoly0088s0028"	"Mp7g02600"
"Mapoly0088s0027"	"Mp7g02610"
"Mapoly0088s0026"	"Mp7g02620"
"Mapoly0088s0025"	"Mp7g02630"
"Mapoly0088s0024"	"Mp7g02640"
"Mapoly0088s0023"	"Mp7g02650"
"Mapoly0088s0022"	"Mp7g02660"
"Mapoly0088s0021"	"Mp7g02670"
"Mapoly0088s0020"	"Mp7g02680"
"Mapoly0088s0019"	"Mp7g02690"
"Mapoly0088s0018"	"Mp7g02700"
"Mapoly0088s0017"	"Mp7g02710"
"Mapoly0088s0016"	"Mp7g02720"
"Mapoly0088s0015"	"Mp7g02730"
"Mapoly0088s0014"	"Mp7g02740"
"Mapoly0088s0012"	"Mp7g02750"
"Mapoly0088s0011"	"Mp7g02760"
"Mapoly0088s0010"	"Mp7g02770"
"Mapoly0088s0009"	"Mp7g02780"
"Mapoly0088s0008"	"Mp7g02790"
"Mapoly0088s0007"	"Mp7g02800"
"Mapoly0088s0006"	"Mp7g02810"
"Mapoly0088s0005"	"Mp7g02820"
"Mapoly0088s0004"	"Mp7g02830"
"Mapoly0088s0003"	"Mp7g02840"
"Mapoly0088s0002"	"Mp7g02850"
"Mapoly0088s0001"	"Mp7g02860"
"Mapoly0968s0001"	"Mp7g02870"
"Mapoly0235s0001"	"Mp7g02890"
"Mapoly0251s0001"	"Mp7g02920"
"Mapoly0251s0002"	"Mp7g02930"
"Mapoly0251s0003"	"Mp7g02940"
"Mapoly0251s0004"	"Mp7g02950"
"Mapoly0251s0005"	"Mp7g02960"
"Mapoly0524s0003"	"Mp7g02970"
"Mapoly0524s0002"	"Mp7g02980"
"Mapoly0524s0001"	"Mp7g02990"
"Mapoly0401s0001"	"Mp7g03000"
"Mapoly0307s0003"	"Mp7g03010"
"Mapoly0307s0002"	"Mp7g03020"
"Mapoly0307s0001"	"Mp7g03030"
"Mapoly4117s0001"	"Mp7g03040"
"Mapoly0074s0091"	"Mp7g03050"
"Mapoly0074s0090"	"Mp7g03060"
"Mapoly0074s0089"	"Mp7g03070"
"Mapoly0074s0088"	"Mp7g03080"
"Mapoly0074s0087"	"Mp7g03090"
"Mapoly0074s0086"	"Mp7g03100"
"Mapoly0074s0085"	"Mp7g03110"
"Mapoly0074s0084"	"Mp7g03120"
"Mapoly0074s0083"	"Mp7g03130"
"Mapoly0074s0082"	"Mp7g03140"
"Mapoly0074s0081"	"Mp7g03150"
"Mapoly0074s0080"	"Mp7g03160"
"Mapoly0074s0079"	"Mp7g03170"
"Mapoly0074s0078"	"Mp7g03180"
"Mapoly0074s0077"	"Mp7g03190"
"Mapoly0074s0076"	"Mp7g03200"
"Mapoly0074s0075"	"Mp7g03210"
"Mapoly0074s0074"	"Mp7g03220"
"Mapoly0074s0073"	"Mp7g03230"
"Mapoly0074s0072"	"Mp7g03240"
"Mapoly0074s0071"	"Mp7g03250"
"Mapoly0074s0070"	"Mp7g03260"
"Mapoly0074s0069"	"Mp7g03270"
"Mapoly0074s0068"	"Mp7g03280"
"Mapoly0074s0067"	"Mp7g03290"
"Mapoly0074s0066"	"Mp7g03300"
"Mapoly0074s0065"	"Mp7g03310"
